date,qqq_return
2024-08-06,0.009555114345292326
2024-08-07,-0.010829794260367342
2024-08-08,0.030590909579806924
2024-08-09,0.005222363801425045
2024-08-12,0.0021536376257773604
2024-08-13,0.02481277786153613
2024-08-14,0.00032422346319060935
2024-08-15,0.025263215702408415
2024-08-16,0.0012857326283106651
2024-08-19,0.013136012075172898
2024-08-20,-0.0020986439359386155
2024-08-21,0.004664201035129656
2024-08-22,-0.01585496425013533
2024-08-23,0.010845458133578623
2024-08-26,-0.009708275518128806
2024-08-27,0.002987376027325128
2024-08-28,-0.011347474710973304
2024-08-29,-0.0014638088008672723
2024-08-30,0.011919354778615388
2024-09-03,-0.030360937391802234
2024-09-04,-0.002598512267454778
