date,qqq_return
2024-08-29 19:00:00,0.0
2024-08-30 16:00:00,0.011919354778615388
2024-08-30 19:00:00,0.0
2024-09-03 16:00:00,-0.030360937391802234
2024-09-03 19:00:00,0.0
2024-09-04 16:00:00,-0.002598512267454778
2024-09-04 19:00:00,0.0
2024-09-05 16:00:00,0.0009336829930166601
2024-09-05 19:00:00,0.0
2024-09-06 16:00:00,-0.026787433762604396
2024-09-06 19:00:00,0.0
2024-09-09 16:00:00,0.01285973534665752
2024-09-09 19:00:00,0.0
2024-09-10 16:00:00,0.009241815709448487
2024-09-10 19:00:00,0.0
2024-09-11 16:00:00,0.02171538414740204
2024-09-11 19:00:00,0.0
2024-09-12 16:00:00,0.009816013428873616
2024-09-12 19:00:00,0.0
2024-09-13 16:00:00,0.004479977698279569
2024-09-13 19:00:00,0.0
2024-09-16 16:00:00,-0.004417862951430651
2024-09-16 19:00:00,0.0
2024-09-17 16:00:00,0.0005283302553615865
2024-09-17 19:00:00,0.0
2024-09-18 16:00:00,-0.004329604573611423
2024-09-18 19:00:00,0.0
2024-09-19 16:00:00,0.025284137553351238
2024-09-19 19:00:00,0.0
2024-09-20 16:00:00,-0.0019032079192593532
2024-09-20 19:00:00,0.0
2024-09-23 16:00:00,0.002650581265807528
2024-09-23 19:00:00,0.0
2024-09-24 16:00:00,0.0048236882570544815
2024-09-24 19:00:00,0.0
2024-09-25 16:00:00,0.0009270913863861363
2024-09-25 19:00:00,0.0
2024-09-26 16:00:00,0.007513127531812991
2024-09-26 19:00:00,0.0
2024-09-27 16:00:00,-0.005557065413533513
2024-09-27 19:00:00,0.0
2024-09-30 16:00:00,0.002711850628192458
2024-09-30 19:00:00,0.0
2024-10-01 16:00:00,-0.013932420073848761
2024-10-01 19:00:00,0.0
2024-10-02 16:00:00,0.001412921123457922
2024-10-02 19:00:00,0.0
2024-10-03 16:00:00,-0.0007470254122504683
2024-10-03 19:00:00,0.0
2024-10-04 16:00:00,0.011898123691417295
2024-10-04 19:00:00,0.0
2024-10-07 16:00:00,-0.010711593354476134
2024-10-07 19:00:00,0.0
2024-10-08 16:00:00,0.014934584721874034
2024-10-08 19:00:00,0.0
2024-10-09 16:00:00,0.007868375275753792
2024-10-09 19:00:00,0.0
2024-10-10 16:00:00,-0.0011355514379944864
2024-10-10 19:00:00,0.0
2024-10-11 16:00:00,0.0015631270899099103
2024-10-11 19:00:00,0.0
2024-10-14 16:00:00,0.008391521038613403
2024-10-14 19:00:00,0.0
2024-10-15 16:00:00,-0.01336679736146884
2024-10-15 19:00:00,0.0
2024-10-16 16:00:00,0.000122173723398733
2024-10-16 19:00:00,0.0
2024-10-17 16:00:00,0.0006925878208803304
2024-10-17 19:00:00,0.0
2024-10-18 16:00:00,0.006554736918730875
2024-10-18 19:00:00,0.0
2024-10-21 16:00:00,0.0019212703509394746
2024-10-21 19:00:00,0.0
2024-10-22 16:00:00,0.0010899787132621075
2024-10-22 19:00:00,0.0
2024-10-23 16:00:00,-0.015323924433118252
2024-10-23 19:00:00,0.0
2024-10-24 16:00:00,0.00810885773496639
2024-10-24 19:00:00,0.0
2024-10-25 16:00:00,0.0060936292616513565
2024-10-25 19:00:00,0.0
